ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Age,Age_Group,Recency,Complain, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Response_Total,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,,
2404,1976,Graduation,Married,"$53,359.00 ",1,1,5/27/13,50,46-55,4,0,$173.00 ,$4.00 ,$30.00 ,$3.00 ,$6.00 ,$41.00 ,4,0,0,0,0,0,0,0,5,1,4,7,,
2406,1949,Graduation,Together,"$54,591.00 ",0,1,5/8/13,77,56+,63,0,$376.00 ,$4.00 ,$94.00 ,$12.00 ,$9.00 ,$24.00 ,3,0,0,0,0,0,0,0,6,2,8,5,,
2407,1982,Graduation,Married,"$69,109.00 ",0,0,9/11/12,44,36-45,10,0,$823.00 ,$25.00 ,$459.00 ,$124.00 ,$29.00 ,$95.00 ,1,0,0,0,0,1,1,2,6,6,7,4,,
2408,1976,Graduation,Married,"$58,597.00 ",1,1,11/20/12,50,46-55,20,0,$490.00 , $-   ,$184.00 ,$10.00 ,$28.00 ,$21.00 ,12,0,0,0,0,0,0,0,7,4,9,7,,
2410,1969,Graduation,Single,"$81,657.00 ",0,0,1/22/14,57,56+,69,0,$364.00 ,$40.00 ,$425.00 ,$158.00 ,$60.00 ,$50.00 ,1,0,0,0,0,0,0,0,3,4,8,1,,
2415,1962,Graduation,Together,"$62,568.00 ",0,1,7/4/14,64,56+,99,0,$362.00 ,$17.00 ,$398.00 ,$80.00 ,$35.00 ,$61.00 ,3,1,0,0,0,0,0,1,5,3,5,4,,
2416,1969,PhD,Single,"$66,582.00 ",0,0,3/3/14,57,56+,83,0,$789.00 ,$25.00 ,$420.00 ,$16.00 ,$38.00 , $-   ,1,0,0,0,0,0,0,0,2,8,9,1,,
2426,1964,PhD,Divorced,"$78,825.00 ",0,0,9/14/12,62,56+,35,0,$483.00 ,$74.00 ,$114.00 ,$169.00 ,$37.00 ,$18.00 ,1,0,0,0,0,0,1,1,5,10,13,3,,
2428,1970,Graduation,Married,"$28,164.00 ",1,0,4/5/13,56,56+,23,0,$3.00 ,$18.00 ,$26.00 ,$11.00 ,$8.00 ,$12.00 ,3,0,0,0,0,0,0,0,2,0,4,7,,
2429,1954,Graduation,Divorced,"$72,071.00 ",0,1,2/14/13,72,56+,4,0,$531.00 ,$69.00 ,$300.00 ,$150.00 ,$138.00 ,$150.00 ,3,0,0,0,0,0,0,0,5,4,8,2,,
2431,1990,Graduation,Married,"$18,222.00 ",0,0,12/31/12,36,36-45,70,0,$12.00 ,$4.00 ,$19.00 ,$12.00 ,$6.00 ,$14.00 ,1,0,0,0,0,0,0,0,2,0,3,8,,
2437,1989,Graduation,Married,,0,0,3/6/13,37,36-45,69,0,$861.00 ,$138.00 ,$461.00 ,$60.00 ,$30.00 ,$61.00 ,1,1,0,0,1,0,0,2,6,5,12,3,,
2445,1974,PhD,Together,"$28,440.00 ",1,0,7/7/13,52,46-55,87,0,$38.00 ,$1.00 ,$24.00 , $-   , $-   , $-   ,1,0,0,0,0,0,0,0,2,0,3,8,,
2447,1979,Graduation,Together,"$30,545.00 ",1,0,10/17/12,47,46-55,71,0,$4.00 ,$12.00 ,$15.00 ,$19.00 ,$7.00 ,$12.00 ,2,0,0,0,0,0,0,0,2,0,3,7,,
2452,1971,Graduation,Together,"$34,600.00 ",1,1,1/1/13,55,46-55,8,0,$199.00 ,$33.00 ,$60.00 ,$8.00 ,$3.00 ,$15.00 ,5,0,0,0,0,0,1,1,5,2,5,8,,
2453,1960,Graduation,Together,"$62,807.00 ",0,1,8/31/12,66,56+,83,0,$526.00 ,$28.00 ,$135.00 ,$10.00 ,$21.00 ,$99.00 ,3,0,0,0,0,0,0,0,5,3,12,5,,
2456,1975,PhD,Married,"$40,233.00 ",0,1,10/14/13,51,46-55,84,0,$80.00 ,$4.00 ,$46.00 , $-   ,$17.00 ,$2.00 ,5,0,0,0,0,0,0,0,2,1,5,6,,
2457,1975,Basic,Married,"$30,801.00 ",0,1,10/26/12,51,46-55,23,0,$8.00 ,$4.00 ,$5.00 ,$15.00 ,$2.00 ,$11.00 ,2,0,0,0,0,0,0,0,1,0,3,7,,
2461,1955,Master,Single,"$51,124.00 ",1,1,12/18/13,71,56+,79,0,$26.00 ,$1.00 ,$11.00 , $-   ,$1.00 ,$4.00 ,2,0,0,0,0,0,0,0,1,0,3,3,,
2471,1965,Graduation,Married,"$61,482.00 ",0,0,6/27/14,61,56+,39,0,$48.00 ,$58.00 ,$68.00 ,$16.00 ,$66.00 ,$43.00 ,1,0,0,0,0,0,0,0,3,2,6,2,,
2478,1973,Graduation,Married,"$25,410.00 ",1,0,8/31/13,53,46-55,48,0,$2.00 ,$2.00 ,$4.00 ,$13.00 ,$13.00 ,$4.00 ,1,0,0,0,0,0,0,0,1,0,4,4,,
2488,1956,2n Cycle,Divorced,"$31,395.00 ",1,1,3/23/13,70,56+,80,0,$23.00 ,$1.00 ,$25.00 , $-   ,$8.00 ,$7.00 ,4,0,0,0,0,0,0,0,2,1,3,6,,
2493,1966,Graduation,Married,"$61,286.00 ",0,1,2/8/13,60,56+,34,0,$356.00 , $-   ,$107.00 ,$19.00 ,$9.00 ,$117.00 ,2,0,0,0,0,0,0,0,7,1,8,5,,
2495,1974,Master,Married,"$83,891.00 ",0,1,6/20/14,52,46-55,24,0,$217.00 ,$38.00 ,$350.00 ,$111.00 ,$85.00 ,$15.00 ,1,0,0,0,0,0,0,0,4,7,10,1,,
2499,1958,2n Cycle,Single,"$75,342.00 ",0,1,6/5/13,68,56+,38,0,$204.00 ,$97.00 ,$97.00 ,$21.00 ,$118.00 ,$26.00 ,1,0,0,0,0,0,0,0,5,2,10,4,,
2516,1969,2n Cycle,Married,"$46,831.00 ",1,1,8/6/13,57,56+,84,0,$22.00 ,$2.00 ,$10.00 ,$6.00 ,$4.00 ,$34.00 ,2,0,0,0,0,0,0,0,1,2,2,4,,
2518,1986,2n Cycle,Together,"$20,491.00 ",0,0,1/25/13,40,36-45,16,0,$5.00 ,$4.00 ,$5.00 ,$4.00 ,$2.00 ,$10.00 ,1,0,0,0,0,0,0,0,0,1,2,7,,
2521,1971,Master,Married,"$35,178.00 ",1,0,10/1/13,55,46-55,10,0,$23.00 ,$1.00 ,$13.00 ,$2.00 ,$2.00 ,$18.00 ,1,0,0,1,0,0,1,2,1,1,2,7,,
2525,1974,PhD,Married,"$38,410.00 ",0,0,9/14/12,52,46-55,65,0,$153.00 ,$64.00 ,$123.00 ,$116.00 ,$64.00 ,$14.00 ,2,0,0,0,0,0,1,1,5,2,9,6,,
2532,1987,Master,Single,"$73,454.00 ",0,0,1/3/14,39,36-45,95,0,$982.00 ,$73.00 ,$351.00 ,$56.00 ,$14.00 ,$175.00 ,1,0,0,1,0,0,0,1,2,4,6,5,,
2534,1953,Graduation,Married,"$37,716.00 ",0,1,4/21/14,73,56+,4,0,$97.00 ,$1.00 ,$41.00 ,$6.00 ,$2.00 ,$41.00 ,2,0,0,0,0,0,0,0,4,1,3,7,,
2535,1978,Master,Married,"$88,097.00 ",1,0,8/18/12,48,46-55,24,0,$163.00 , $-   ,$480.00 , $-   ,$126.00 ,$75.00 ,1,1,0,0,1,1,1,4,6,5,8,9,,
2541,1976,Graduation,Married,"$24,027.00 ",1,0,9/6/13,50,46-55,7,0,$14.00 ,$7.00 ,$11.00 ,$11.00 , $-   ,$5.00 ,2,0,0,0,0,0,0,0,2,0,3,8,,
2544,1951,Master,Divorced,"$57,530.00 ",0,1,12/10/13,75,56+,68,0,$50.00 ,$1.00 ,$27.00 ,$6.00 ,$7.00 ,$1.00 ,1,0,0,0,0,0,0,0,1,1,4,1,,
2546,1977,2n Cycle,Single,"$31,878.00 ",0,1,6/22/14,49,46-55,7,0,$23.00 ,$4.00 ,$5.00 ,$10.00 ,$5.00 ,$23.00 ,1,0,0,0,0,0,0,0,1,0,4,3,,
2549,1983,PhD,Together,"$21,840.00 ",1,0,7/21/13,43,36-45,80,0,$17.00 , $-   ,$9.00 , $-   , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,3,9,,
2552,1955,PhD,Single,"$55,521.00 ",1,2,10/22/13,71,56+,11,0,$416.00 , $-   ,$26.00 , $-   , $-   ,$4.00 ,9,0,0,0,1,0,1,2,6,3,6,7,,
2557,1970,Master,Single,"$29,548.00 ",1,0,8/29/13,56,56+,52,0,$7.00 ,$1.00 ,$6.00 ,$3.00 ,$1.00 ,$11.00 ,1,0,0,1,0,0,0,1,1,1,2,4,,
2561,1966,Graduation,Single,"$63,810.00 ",0,1,11/11/12,60,56+,45,0,$977.00 ,$12.00 ,$253.00 ,$16.00 ,$12.00 ,$101.00 ,4,0,0,0,1,0,0,1,4,3,12,8,,
2563,1961,Basic,Married,"$28,249.00 ",0,0,6/15/14,65,56+,80,0,$1.00 ,$9.00 ,$7.00 ,$2.00 ,$14.00 ,$10.00 ,1,0,0,0,0,0,0,0,2,0,3,6,,
2564,1953,Graduation,Together,"$61,278.00 ",0,1,4/1/14,73,56+,87,0,$111.00 ,$3.00 ,$28.00 ,$2.00 ,$6.00 ,$15.00 ,2,0,0,0,0,0,0,0,3,1,4,6,,
2565,1955,Master,Divorced,"$70,638.00 ",0,0,1/6/13,71,56+,69,0,"$1,016.00 ",$12.00 ,$215.00 ,$16.00 ,$12.00 ,$63.00 ,1,0,0,0,1,0,0,1,4,5,10,3,,
2569,1987,Graduation,Married,"$17,323.00 ",0,0,10/10/12,39,36-45,38,0,$3.00 ,$14.00 ,$17.00 ,$6.00 ,$1.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,3,8,,
2570,1968,Graduation,Together,"$56,534.00 ",0,1,7/23/13,58,56+,35,0,$691.00 ,$7.00 ,$61.00 ,$10.00 , $-   ,$46.00 ,4,0,1,0,1,0,1,3,10,4,7,8,,
2574,1977,PhD,Married,"$61,996.00 ",0,1,1/31/13,49,46-55,27,0,"$1,050.00 ",$12.00 ,$144.00 , $-   , $-   ,$24.00 ,3,1,1,0,1,0,1,4,6,4,8,5,,
2579,1957,Graduation,Married,"$71,113.00 ",0,1,12/17/13,69,56+,95,0,$495.00 ,$33.00 ,$255.00 ,$11.00 ,$33.00 ,$8.00 ,4,0,0,0,0,0,0,0,6,7,9,4,,
2587,1972,PhD,Married,"$29,791.00 ",1,0,5/15/14,54,46-55,21,0,$14.00 , $-   ,$6.00 , $-   , $-   , $-   ,2,0,0,0,0,0,0,0,2,0,3,5,,
2589,1972,Graduation,Divorced,"$26,759.00 ",1,0,7/2/14,54,46-55,65,0,$25.00 ,$3.00 ,$16.00 ,$8.00 ,$5.00 ,$2.00 ,2,0,0,0,0,0,0,0,2,1,3,6,,
2591,1959,Graduation,Widow,"$76,320.00 ",0,1,6/22/14,67,56+,49,0,$526.00 ,$35.00 ,$214.00 ,$69.00 ,$53.00 ,$35.00 ,2,0,0,0,0,0,0,0,6,3,4,2,,
2607,1953,Graduation,Single,"$40,464.00 ",0,1,11/1/13,73,56+,78,0,$424.00 ,$17.00 ,$118.00 ,$7.00 ,$23.00 ,$41.00 ,6,0,0,0,0,0,0,0,8,2,8,8,,
2611,1959,Master,Together,"$82,576.00 ",0,0,1/8/12,67,56+,66,0,"$1,206.00 ",$55.00 ,$445.00 ,$168.00 ,$18.00 ,$18.00 ,1,0,0,0,0,1,0,1,2,4,12,1,,
2612,1987,Graduation,Married,"$75,794.00 ",0,0,12/24/13,39,36-45,33,0,$754.00 ,$160.00 ,$625.00 ,$63.00 ,$32.00 ,$48.00 ,1,1,0,0,0,0,0,1,7,5,12,3,,
2613,1960,Master,Married,"$54,197.00 ",0,1,3/4/14,66,56+,16,0,$162.00 ,$6.00 ,$37.00 ,$6.00 ,$13.00 ,$13.00 ,2,0,0,0,0,0,0,0,1,3,6,1,,
2620,1974,PhD,Married,"$34,596.00 ",1,0,4/13/13,52,46-55,48,0,$14.00 , $-   ,$2.00 , $-   , $-   ,$7.00 ,1,0,0,0,0,0,1,1,1,0,2,8,,
2625,1954,2n Cycle,Single,"$42,607.00 ",0,1,11/17/13,72,56+,30,0,$156.00 ,$29.00 ,$56.00 ,$30.00 ,$32.00 ,$47.00 ,2,0,0,0,0,0,0,0,3,2,7,3,,
2631,1982,Graduation,Together,"$71,853.00 ",0,0,8/5/13,44,36-45,29,0,$358.00 ,$108.00 ,$413.00 ,$141.00 ,$97.00 ,$32.00 ,1,0,0,0,0,0,0,0,2,8,6,1,,
2632,1954,Graduation,Married,"$50,501.00 ",1,1,6/18/13,72,56+,10,0,$297.00 , $-   ,$38.00 ,$13.00 , $-   ,$152.00 ,7,0,0,1,0,0,1,2,5,4,4,6,,
2634,1979,Master,Single,"$16,653.00 ",1,0,4/18/14,47,46-55,10,0,$5.00 ,$7.00 ,$31.00 ,$15.00 ,$4.00 ,$7.00 ,3,0,0,0,0,0,1,1,2,1,3,6,,
2639,1966,Graduation,Single,"$43,602.00 ",1,1,10/1/14,60,56+,45,0,$19.00 ,$5.00 ,$12.00 ,$10.00 ,$3.00 ,$19.00 ,3,0,0,0,0,0,0,0,3,1,2,6,,
2656,1971,Graduation,Divorced,"$40,851.00 ",1,1,2/21/13,55,46-55,63,0,$23.00 ,$1.00 ,$7.00 , $-   ,$4.00 ,$24.00 ,1,0,0,0,0,0,0,0,1,1,2,7,,
2661,1964,Graduation,Single,"$18,701.00 ",1,1,4/6/13,62,56+,95,0,$12.00 ,$4.00 ,$2.00 ,$10.00 ,$6.00 ,$10.00 ,4,0,0,0,0,0,0,0,2,0,4,5,,
2666,1972,Master,Married,"$76,234.00 ",0,1,6/2/14,54,46-55,21,0,$519.00 ,$50.00 ,$167.00 ,$130.00 , $-   ,$41.00 ,1,0,0,0,1,0,0,1,8,3,11,3,,
2669,1993,Graduation,Single,"$74,293.00 ",0,0,4/5/14,33,26-35,66,0,$375.00 ,$152.00 ,$335.00 ,$93.00 ,$91.00 ,$81.00 ,1,0,0,0,0,0,0,0,5,4,6,2,,
2674,1958,Master,Single,"$75,154.00 ",0,1,4/9/12,68,56+,79,0,$543.00 ,$10.00 ,$205.00 ,$160.00 ,$143.00 ,$82.00 ,1,0,0,0,0,0,1,1,6,3,6,3,,
2677,1956,Graduation,Together,"$46,097.00 ",0,1,3/31/13,70,56+,11,0,$72.00 ,$24.00 ,$68.00 ,$65.00 ,$4.00 ,$8.00 ,5,0,0,0,0,0,0,0,3,1,6,4,,
2678,1990,Graduation,Single,"$34,412.00 ",1,0,2/13/13,36,36-45,62,0,$52.00 ,$12.00 ,$50.00 ,$4.00 ,$36.00 ,$55.00 ,3,0,0,0,0,0,0,0,5,0,3,9,,
2681,1984,2n Cycle,Married,"$65,370.00 ",0,0,1/8/13,42,36-45,1,0,$71.00 ,$22.00 ,$112.00 ,$138.00 ,$89.00 ,$29.00 ,1,0,0,0,0,0,0,0,2,3,13,1,,
2683,1969,Graduation,Married,"$52,413.00 ",0,2,2/2/13,57,56+,56,0,$295.00 ,$106.00 ,$271.00 ,$75.00 ,$98.00 ,$65.00 ,4,0,0,0,0,0,0,0,6,4,12,6,,
2686,1969,Basic,Together,"$22,390.00 ",0,0,10/21/13,57,56+,49,0, $-   ,$1.00 ,$4.00 ,$15.00 ,$1.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
2694,1967,Graduation,Married,"$42,664.00 ",0,1,3/18/14,59,56+,44,0,$21.00 , $-   ,$3.00 , $-   , $-   , $-   ,1,0,0,0,0,0,0,0,1,0,3,6,,
2698,1976,Graduation,Single,"$47,025.00 ",0,1,7/11/13,50,46-55,52,0,$254.00 ,$7.00 ,$108.00 ,$20.00 , $-   ,$26.00 ,3,0,0,0,0,0,0,0,6,3,5,6,,
2711,1976,Master,Together,"$30,560.00 ",1,0,6/27/13,50,46-55,6,0,$9.00 ,$1.00 ,$5.00 ,$4.00 ,$5.00 ,$7.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
2712,1956,Graduation,Married,"$71,866.00 ",0,1,12/25/13,70,56+,85,0,$184.00 ,$178.00 ,$178.00 ,$103.00 ,$39.00 ,$33.00 ,1,0,0,0,0,0,0,0,6,3,10,3,,
2715,1966,Master,Divorced,"$29,435.00 ",1,1,6/8/12,60,56+,11,0,$70.00 ,$3.00 ,$37.00 ,$4.00 ,$2.00 ,$64.00 ,4,0,0,0,0,0,1,1,3,2,2,9,,
2724,1981,Master,Single,"$36,143.00 ",1,0,3/30/14,45,36-45,33,0,$12.00 , $-   ,$1.00 , $-   , $-   ,$6.00 ,1,0,0,0,0,0,0,0,0,1,2,3,,
2727,1973,Graduation,Together,"$57,100.00 ",0,0,4/12/13,53,46-55,19,0,$181.00 ,$21.00 ,$69.00 ,$39.00 ,$3.00 ,$96.00 ,1,0,0,0,0,0,0,0,3,3,6,3,,
2730,1955,Graduation,Single,"$80,317.00 ",0,0,8/20/13,71,56+,64,0,$536.00 ,$11.00 ,$387.00 ,$149.00 ,$91.00 ,$57.00 ,1,0,0,0,0,0,0,0,3,4,10,1,,
2736,1978,Graduation,Married,"$73,807.00 ",0,1,2/1/13,48,46-55,88,0,$366.00 ,$124.00 ,$156.00 ,$71.00 ,$78.00 ,$54.00 ,2,0,0,0,0,0,0,0,5,5,11,2,,
2740,1958,PhD,Widow,"$33,438.00 ",1,1,9/22/13,68,56+,81,0,$62.00 ,$1.00 ,$16.00 ,$3.00 ,$2.00 ,$6.00 ,4,0,0,0,0,0,0,0,2,1,4,5,,
2747,1988,PhD,Married,"$67,546.00 ",0,0,8/31/12,38,36-45,90,0,$864.00 ,$134.00 ,$768.00 ,$150.00 ,$38.00 ,$172.00 ,1,0,0,0,0,0,0,0,4,10,5,3,,
2781,1981,Graduation,Single,"$72,066.00 ",0,0,6/23/14,45,36-45,55,0,"$1,003.00 ",$34.00 ,$536.00 ,$134.00 ,$51.00 ,$34.00 ,1,1,0,0,0,1,1,3,4,6,6,2,,
2782,1961,PhD,Married,"$54,456.00 ",0,1,11/7/13,65,56+,23,0,$352.00 , $-   ,$27.00 ,$10.00 , $-   ,$15.00 ,3,0,0,0,0,0,0,0,6,1,7,6,,
2793,1976,PhD,Divorced,"$70,179.00 ",0,1,7/21/13,50,46-55,10,0,$532.00 ,$88.00 ,$168.00 ,$69.00 ,$44.00 ,$133.00 ,3,0,0,0,0,0,0,0,7,3,13,5,,
2795,1958,Master,Single,"$30,523.00 ",2,1,1/7/13,68,56+,0,0,$5.00 , $-   ,$3.00 , $-   , $-   ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
2797,1977,Graduation,Married,"$72,117.00 ",0,1,8/20/13,49,46-55,34,0,$707.00 ,$20.00 ,$171.00 ,$65.00 ,$60.00 ,$50.00 ,1,0,0,0,0,0,0,0,9,7,9,5,,
2798,1977,PhD,Together,"$102,160.00 ",0,0,2/11/12,49,46-55,54,0,$763.00 ,$29.00 ,$138.00 ,$76.00 ,$176.00 ,$58.00 ,0,1,0,0,1,1,1,4,7,9,10,4,,
2802,1992,2n Cycle,Married,"$87,000.00 ",0,0,12/15/12,34,26-35,61,0,$196.00 ,$25.00 ,$607.00 ,$67.00 ,$17.00 ,$49.00 ,1,0,0,0,0,0,0,0,4,6,7,2,,
2804,1975,Master,Single,"$46,098.00 ",1,1,8/18/12,51,46-55,86,0,$57.00 , $-   ,$27.00 , $-   , $-   ,$36.00 ,4,0,0,0,0,0,1,1,3,2,2,8,,
2807,1969,Graduation,Married,"$56,796.00 ",0,1,2/16/13,57,56+,24,0,$656.00 ,$38.00 ,$161.00 ,$62.00 ,$47.00 ,$37.00 ,3,0,0,0,0,0,0,0,8,9,7,7,,
2811,1963,PhD,Single,"$48,918.00 ",1,1,12/4/14,63,56+,21,0,$52.00 , $-   ,$9.00 , $-   , $-   ,$1.00 ,2,0,0,0,0,0,0,0,1,0,4,4,,
2814,1976,Master,Together,"$30,560.00 ",1,0,6/27/13,50,46-55,6,0,$9.00 ,$1.00 ,$5.00 ,$4.00 ,$5.00 ,$7.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
2815,1975,Graduation,Married,"$33,183.00 ",1,0,2/24/14,51,46-55,46,0,$7.00 ,$5.00 ,$39.00 ,$17.00 ,$15.00 ,$37.00 ,2,0,0,0,0,0,0,0,4,0,3,7,,
2826,1967,Graduation,Married,"$22,574.00 ",2,1,10/28/13,59,56+,28,0,$25.00 , $-   ,$8.00 ,$2.00 , $-   ,$2.00 ,2,0,0,0,0,0,0,0,2,0,3,7,,
2829,1955,Graduation,Married,"$65,210.00 ",0,1,10/3/14,71,56+,25,0,$626.00 , $-   ,$70.00 , $-   ,$7.00 ,$28.00 ,2,1,0,0,1,0,0,2,9,3,8,6,,
2831,1976,Graduation,Together,"$78,416.00 ",0,1,6/27/14,50,46-55,99,0,$453.00 ,$38.00 ,$279.00 ,$188.00 ,$38.00 ,$183.00 ,2,0,0,0,0,0,0,0,7,7,10,3,,
2836,1972,PhD,Married,"$43,269.00 ",1,0,9/16/13,54,46-55,61,0,$10.00 ,$1.00 ,$7.00 , $-   , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,2,8,,
2849,1979,Graduation,Single,"$60,474.00 ",0,1,1/4/13,47,46-55,25,0,$265.00 ,$199.00 ,$303.00 ,$234.00 ,$9.00 ,$170.00 ,7,0,0,0,0,0,0,0,10,2,12,7,,
2853,1980,Graduation,Single,"$51,766.00 ",1,0,11/3/14,46,46-55,74,0,$60.00 ,$51.00 ,$87.00 ,$6.00 ,$20.00 ,$51.00 ,2,0,0,0,0,0,0,0,4,2,4,5,,
2861,1983,Graduation,Single,"$24,072.00 ",1,0,4/16/13,43,36-45,79,0,$9.00 ,$1.00 ,$6.00 ,$3.00 , $-   ,$4.00 ,1,0,0,0,0,0,0,0,1,0,2,8,,
2863,1970,Graduation,Single,,1,2,8/23/13,56,56+,67,0,$738.00 ,$20.00 ,$172.00 ,$52.00 ,$50.00 ,$20.00 ,6,1,0,0,1,0,0,2,2,3,10,7,,
2868,1949,PhD,Single,"$26,518.00 ",1,1,8/4/13,77,56+,33,0,$20.00 ,$1.00 ,$28.00 ,$3.00 ,$3.00 ,$2.00 ,3,0,0,0,0,0,1,1,2,0,3,8,,
2870,1973,Graduation,Married,"$49,094.00 ",0,1,9/21/12,53,46-55,6,0,$376.00 , $-   ,$38.00 ,$11.00 ,$8.00 ,$69.00 ,5,0,0,0,0,0,0,0,6,3,6,6,,
2874,1988,2n Cycle,Divorced,"$35,388.00 ",1,0,7/3/13,38,36-45,20,0,$6.00 ,$4.00 ,$7.00 ,$4.00 ,$3.00 ,$8.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
2875,1978,Graduation,Married,"$67,023.00 ",0,0,4/3/14,48,46-55,93,1,$444.00 ,$44.00 ,$382.00 ,$11.00 ,$8.00 ,$17.00 ,1,0,0,0,0,0,0,0,3,7,13,2,,
2877,1974,Master,Together,"$46,014.00 ",1,1,1/21/13,52,46-55,21,0,$410.00 , $-   ,$59.00 ,$19.00 ,$9.00 ,$44.00 ,10,0,0,0,0,0,0,0,7,1,8,7,,
2878,1947,PhD,Married,"$67,472.00 ",0,1,9/28/13,79,56+,93,0,$162.00 ,$31.00 ,$127.00 ,$8.00 ,$17.00 ,$69.00 ,2,0,0,0,0,0,0,0,4,2,7,3,,
2882,1975,2n Cycle,Divorced,"$67,893.00 ",0,1,1/10/12,51,46-55,31,0,$711.00 ,$28.00 ,$142.00 ,$49.00 ,$18.00 ,$47.00 ,2,0,0,0,0,0,0,0,3,2,9,8,,
2886,1971,Master,Divorced,"$74,290.00 ",0,1,12/8/13,55,46-55,70,0,"$1,121.00 ", $-   ,$72.00 , $-   ,$12.00 ,$12.00 ,4,1,0,0,1,0,0,2,10,8,10,6,,
2891,1963,Graduation,Divorced,"$68,118.00 ",0,1,10/18/13,63,56+,51,0,$595.00 ,$23.00 ,$123.00 ,$10.00 ,$23.00 ,$154.00 ,2,0,0,0,0,0,0,0,8,9,4,6,,
2894,1985,Graduation,Single,"$72,903.00 ",0,0,10/29/13,41,36-45,74,0,"$1,067.00 ",$138.00 ,$750.00 , $-   ,$19.00 ,$39.00 ,1,1,0,0,1,1,1,4,7,5,8,4,,
2895,1963,Graduation,Single,"$49,980.00 ",0,1,10/23/13,63,56+,79,0,$104.00 ,$1.00 ,$54.00 ,$13.00 ,$9.00 ,$14.00 ,2,0,0,0,0,0,0,0,3,1,5,5,,
2902,1958,Graduation,Together,,1,1,3/9/12,68,56+,87,0,$19.00 ,$4.00 ,$12.00 ,$2.00 ,$2.00 ,$6.00 ,1,0,0,0,0,0,0,0,1,0,3,5,,
2909,1974,PhD,Married,"$78,128.00 ",0,1,2/19/14,52,46-55,89,0,$934.00 ,$24.00 ,$230.00 ,$16.00 ,$24.00 ,$36.00 ,2,0,0,0,1,1,0,2,8,4,6,3,,
2918,1981,Graduation,Divorced,"$28,510.00 ",1,1,4/13/13,45,36-45,72,0,$44.00 ,$5.00 ,$19.00 , $-   ,$4.00 ,$19.00 ,3,0,0,0,0,0,0,0,2,0,4,5,,
2920,1975,PhD,Single,"$52,614.00 ",0,1,1/12/12,51,46-55,63,0,$789.00 , $-   ,$142.00 ,$12.00 ,$9.00 ,$38.00 ,2,0,0,0,0,0,0,0,2,4,8,8,,
2926,1952,Master,Together,"$55,951.00 ",0,1,8/23/12,74,56+,62,0,"$1,241.00 ", $-   ,$80.00 , $-   ,$13.00 ,$40.00 ,3,0,1,0,1,0,0,2,3,6,11,8,,
2928,1975,PhD,Single,"$52,614.00 ",0,1,1/12/12,51,46-55,63,0,$789.00 , $-   ,$142.00 ,$12.00 ,$9.00 ,$38.00 ,2,0,0,0,0,0,0,0,2,4,8,8,,
2929,1976,Graduation,Single,"$20,180.00 ",0,0,2/20/13,50,46-55,27,0,$18.00 ,$42.00 ,$24.00 ,$15.00 ,$20.00 ,$18.00 ,1,0,0,0,0,0,0,0,2,1,4,7,,
2930,1978,Master,Single,"$68,092.00 ",0,0,12/16/13,48,46-55,7,0,$852.00 ,$60.00 ,$207.00 ,$78.00 ,$36.00 ,$48.00 ,2,0,0,0,0,0,0,0,2,6,10,5,,
2931,1978,Graduation,Divorced,"$71,847.00 ",0,0,9/21/12,48,46-55,95,0,$737.00 ,$21.00 ,$106.00 ,$55.00 ,$63.00 ,$210.00 ,0,1,0,0,0,0,0,1,6,7,9,3,,
2936,1982,Master,Together,"$23,661.00 ",1,0,4/12/13,44,36-45,46,0,$18.00 , $-   ,$4.00 , $-   , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
2937,1974,PhD,Single,"$68,352.00 ",0,1,8/28/13,52,46-55,47,0,$614.00 ,$16.00 ,$132.00 ,$43.00 ,$33.00 ,$33.00 ,3,0,0,0,0,0,0,0,8,5,9,6,,
2939,1970,Master,Together,"$79,419.00 ",0,0,6/22/14,56,56+,96,0,$751.00 ,$127.00 ,$687.00 ,$20.00 ,$15.00 ,$31.00 ,1,0,0,0,0,0,0,0,4,6,4,2,,
2942,1964,Graduation,Single,"$45,906.00 ",0,1,7/5/13,62,56+,20,0,$305.00 ,$3.00 ,$27.00 ,$4.00 ,$3.00 ,$144.00 ,2,0,0,1,0,0,0,1,5,4,4,5,,
2945,1955,PhD,Together,"$46,015.00 ",1,1,4/13/14,71,56+,25,0,$38.00 , $-   ,$2.00 , $-   , $-   ,$6.00 ,1,0,1,1,0,0,0,2,1,0,3,7,,
