"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","Complain","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","AcceptedCmp1","AcceptedCmp2","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","Response","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Income","Z_CostContact","Z_Revenue","Response_Total","Age","Age_Group"
3298,1956,Master,Married,,0,1,"08-11-2012",92,0,856,0,76,12,9,199,7,0,0,0,0,0,0,9,6,9,8," $52,973.00 ","","","0",70,"56+"
3308,1952,Graduation,Married,,1,1,"03-01-2014",54,0,30,9,12,2,11,30,3,0,0,0,0,0,0,2,0,4,4," $35,704.00 ","","","0",74,"56+"
3310,1973,"2n Cycle",Married,,2,1,"08-22-2012",94,0,73,3,90,12,1,32,7,0,0,0,0,0,0,4,1,4,8," $35,688.00 ","","","0",53,"46-55"
3312,1988,Graduation,Single,,1,0,"12-05-2014",12,0,5,7,24,19,14,20,4,0,0,0,0,0,0,3,0,4,6," $34,176.00 ","","","0",38,"36-45"
3321,1967,PhD,Together,,0,2,"05-05-2013",42,0,421,5,90,0,16,10,3,0,0,0,0,0,0,7,3,7,5," $56,575.00 ","","","0",59,"56+"
3332,1985,Graduation,Single,,1,0,"08-29-2012",87,0,64,4,68,7,5,17,4,0,0,0,0,0,0,3,1,4,8," $29,760.00 ","","","0",41,"36-45"
3334,1951,Graduation,Married,,0,0,"12-02-2014",35,0,879,143,797,106,143,143,0,1,0,0,0,1,0,5,7,9,1," $94,642.00 ","","","2",75,"56+"
3336,1948,PhD,Together,,0,1,"11-21-2013",96,0,712,0,45,0,0,191,3,0,0,1,0,0,0,2,4,5,7," $66,375.00 ","","","1",78,"56+"
3340,1977,Graduation,Married,,1,0,"08-17-2012",56,0,244,15,108,4,15,50,6,0,0,0,0,0,1,7,1,6,8," $42,014.00 ","","","1",49,"46-55"
3363,1974,"2n Cycle",Married,,0,0,"03-17-2014",99,0,0,6,3,7,6,12,1,0,0,0,0,0,0,1,0,3,8," $20,130.00 ","","","0",52,"46-55"
3376,1970,Master,Divorced,,1,0,"12-13-2013",9,0,125,6,73,8,4,19,1,0,0,0,0,0,0,3,1,6,4," $55,282.00 ","","","0",56,"56+"
3381,1953,Master,Married,,1,1,"08-06-2014",51,0,70,0,16,0,0,4,2,0,0,0,0,0,0,2,0,4,6," $54,348.00 ","","","0",73,"56+"
3386,1992,Graduation,Married,,0,0,"06-21-2013",71,0,34,4,66,3,10,20,1,0,0,0,0,0,0,2,1,4,7," $34,935.00 ","","","0",34,"26-35"
3388,1967,Graduation,Divorced,,1,1,"10-30-2013",16,0,129,26,67,3,67,2,5,0,0,0,0,0,0,6,1,5,7," $70,844.00 ","","","0",59,"56+"
3389,1970,Graduation,Married,,0,1,"11-22-2012",61,0,726,53,363,123,107,161,4,0,0,0,0,0,0,8,9,13,5," $69,016.00 ","","","0",56,"56+"
3403,1958,PhD,Together,,0,1,"09-24-2012",11,0,1170,19,594,99,76,134,2,0,0,0,0,0,0,2,5,12,6," $78,952.00 ","","","0",68,"56+"
3406,1964,Graduation,Single,,0,1,"10-22-2012",97,0,138,33,87,28,24,12,4,0,0,0,0,0,0,3,2,7,3," $45,989.00 ","","","0",62,"56+"
3409,1984,Graduation,Single,,1,0,"10-15-2013",68,0,141,8,129,3,11,47,3,0,0,1,0,0,0,7,1,4,9," $36,108.00 ","","","1",42,"36-45"
3412,1951,Master,Married,,0,1,"01-15-2013",67,0,815,8,53,11,0,70,4,0,0,0,1,0,0,2,2,9,7," $67,381.00 ","","","1",75,"56+"
3421,1968,Master,Divorced,,0,1,"04-21-2013",64,0,635,15,100,20,7,131,1,0,0,0,0,0,0,9,3,9,6," $63,841.00 ","","","0",58,"56+"
3422,1975,Graduation,Married,,0,1,"11-29-2012",67,0,1115,12,128,33,12,76,1,0,1,0,1,0,0,2,3,4,6," $76,068.00 ","","","2",51,"46-55"
3426,1975,Graduation,Divorced,,1,0,"07-15-2013",89,0,1045,61,338,60,46,46,3,0,0,0,0,0,0,5,5,13,8," $70,300.00 ","","","0",51,"46-55"
3427,1955,PhD,Married,,0,1,"12-04-2013",11,0,629,0,70,0,0,35,6,0,0,0,0,0,0,11,2,7,8," $59,821.00 ","","","0",71,"56+"
3428,1991,PhD,Together,,0,0,"06-10-2013",56,0,919,0,505,99,30,45,1,0,0,0,0,0,0,4,9,10,2," $68,682.00 ","","","0",35,"26-35"
3433,1955,"2n Cycle",Married,,0,0,"03-06-2013",54,0,390,22,323,104,35,107,1,1,0,0,0,0,0,6,8,6,3," $72,635.00 ","","","1",71,"56+"
3434,1951,Graduation,Single,,0,0,"12-05-2014",60,0,483,72,567,94,12,108,1,0,0,0,0,0,0,4,4,10,1," $80,872.00 ","","","0",75,"56+"
3436,1969,Graduation,Married,,1,0,"01-26-2014",24,0,11,0,5,2,1,1,1,0,0,0,0,0,0,1,0,3,7," $14,045.00 ","","","0",57,"56+"
3439,1972,Graduation,Married,,1,1,"10-31-2012",64,0,157,6,39,6,13,75,5,0,0,0,0,0,0,4,1,5,6," $56,721.00 ","","","0",54,"46-55"
3445,1956,Graduation,Single,,0,0,"01-17-2013",56,0,216,162,224,101,92,162,2,0,0,0,0,0,1,7,4,10,5," $60,714.00 ","","","1",70,"56+"
3463,1975,PhD,Married,,0,1,"06-14-2014",41,0,674,62,134,0,26,8,4,0,0,0,0,0,0,7,3,13,5," $69,283.00 ","","","0",51,"46-55"
3469,1977,PhD,Divorced,,1,1,"06-09-2012",94,0,19,18,33,24,1,8,3,0,0,0,0,0,0,3,0,3,9," $34,487.00 ","","","0",49,"46-55"
3478,1971,PhD,Married,,1,1,"06-24-2013",17,0,267,42,309,55,42,21,10,0,0,0,0,0,1,7,4,9,5," $60,585.00 ","","","1",55,"46-55"
3479,1950,Graduation,Single,,0,0,"07-19-2013",49,0,4,8,11,12,2,13,1,0,0,1,0,0,0,2,0,3,7," $16,813.00 ","","","1",76,"56+"
3483,1958,Graduation,Married,,0,0,"06-04-2013",76,0,1039,43,204,153,58,29,3,1,1,0,1,0,1,2,8,12,8," $48,192.00 ","","","4",68,"56+"
3491,1975,Graduation,Together,,0,1,"04-29-2013",32,0,384,60,364,119,101,232,4,0,0,0,0,0,0,11,6,8,7," $55,914.00 ","","","0",51,"46-55"
3498,1976,PhD,Married,,0,1,"11-25-2012",6,0,462,61,184,10,53,107,4,0,0,1,0,0,1,7,5,9,6," $55,424.00 ","","","2",50,"46-55"
3503,1950,Graduation,Divorced,,0,0,"02-12-2013",78,0,255,47,573,52,32,15,1,0,0,0,0,0,0,5,3,6,1," $82,460.00 ","","","0",76,"56+"
3507,1970,Graduation,Single,,1,0,"08-17-2012",44,0,676,161,426,210,44,58,2,0,0,0,0,0,1,2,5,5,6," $76,467.00 ","","","1",56,"56+"
3515,1952,Graduation,Single,,0,1,"02-17-2014",94,0,87,13,34,10,6,10,1,0,0,0,0,0,0,4,0,4,5," $62,307.00 ","","","0",74,"56+"
3517,1952,Graduation,Single,,1,1,"06-05-2013",32,0,50,4,44,10,10,43,3,0,0,0,0,0,1,3,1,3,9," $40,887.00 ","","","1",74,"56+"
3518,1983,Graduation,Married,,1,0,"05-12-2012",45,0,10,1,18,10,4,7,1,0,0,0,0,0,0,1,1,2,9," $25,271.00 ","","","0",43,"36-45"
3520,1990,Master,Single,,0,0,"03-27-2013",94,0,162,28,818,0,28,56,0,1,1,1,0,1,1,4,3,7,3," $91,172.00 ","","","5",36,"36-45"
3523,1962,Graduation,Together,,0,1,"01-23-2013",83,0,583,34,309,0,22,125,2,0,0,0,0,0,0,5,4,8,3," $75,072.00 ","","","0",64,"56+"
3524,1971,Master,Single,,1,0,"04-08-2013",9,0,80,1,60,4,6,16,2,0,0,0,0,0,1,5,1,2,9," $39,763.00 ","","","1",55,"46-55"
3525,1970,Graduation,Together,,1,1,"07-12-2012",19,0,12,0,4,0,0,1,1,0,0,0,0,0,0,1,0,2,7," $38,200.00 ","","","0",56,"56+"
3526,1968,PhD,Married,,1,1,"01-27-2014",58,0,32,0,5,0,0,1,2,0,0,0,0,0,0,1,0,3,7," $38,443.00 ","","","0",58,"56+"
3535,1965,Graduation,Single,,0,0,"03-17-2014",68,0,251,108,334,65,92,117,1,0,0,0,0,0,0,4,3,5,2," $66,294.00 ","","","0",61,"56+"
3536,1960,Graduation,Together,,0,1,"03-24-2013",65,0,7,11,3,10,4,20,2,0,0,0,0,0,0,1,1,3,5," $19,740.00 ","","","0",66,"56+"
3537,1981,Graduation,Together,,1,0,"08-17-2012",57,0,31,3,31,2,8,4,3,0,0,0,0,0,0,3,0,4,8," $31,089.00 ","","","0",45,"36-45"
3547,1969,Master,Together,,1,0,"12-30-2012",12,0,14,7,9,6,16,12,2,0,0,0,0,0,1,2,0,3,6," $41,021.00 ","","","1",57,"56+"
3551,1954,Master,Together,,0,1,"03-29-2014",28,0,62,1,57,19,11,48,2,0,0,0,0,0,0,2,1,5,2," $60,033.00 ","","","0",72,"56+"
3559,1988,"2n Cycle",Married,,1,0,"10-05-2014",77,0,12,11,10,3,12,9,3,0,0,0,0,0,0,2,1,3,6," $16,248.00 ","","","0",38,"36-45"
3560,1952,Graduation,Together,,0,0,"12-05-2013",57,0,901,31,345,75,31,191,1,0,0,0,0,1,0,4,4,11,1," $83,844.00 ","","","1",74,"56+"
3565,1955,Master,Married,,1,1,"03-30-2014",62,0,56,0,14,0,0,2,3,0,0,0,0,0,0,3,0,3,7," $38,452.00 ","","","0",71,"56+"
3570,1969,PhD,Together,,1,0,"10-21-2013",64,0,159,2,51,6,2,24,3,0,0,0,0,0,0,4,1,5,5," $42,731.00 ","","","0",57,"56+"
3571,1961,PhD,Together,,0,1,"10-16-2012",48,0,918,21,118,13,10,21,3,0,0,0,1,0,1,8,3,5,6," $63,342.00 ","","","2",65,"56+"
3578,1949,Graduation,Divorced,,0,1,"10-20-2013",29,0,122,21,43,25,10,15,2,0,0,0,0,0,0,3,1,6,6," $49,160.00 ","","","0",77,"56+"
3584,1955,PhD,Single,,0,0,"08-20-2012",35,0,1181,26,120,17,13,39,2,0,0,1,0,0,1,5,10,5,8," $49,667.00 ","","","2",71,"56+"
3594,1973,Master,Married,,1,1,"05-11-2012",74,0,539,6,91,8,6,97,13,0,0,0,0,0,0,8,2,9,8," $54,108.00 ","","","0",53,"46-55"
3595,1963,Graduation,Together,,0,1,"02-28-2014",29,0,631,43,239,128,76,21,2,0,0,0,0,0,0,6,8,12,3," $77,226.00 ","","","0",63,"56+"
3598,1972,Graduation,Married,,0,1,"05-23-2013",53,0,441,35,83,7,29,11,4,0,0,0,0,0,0,4,2,12,4," $62,710.00 ","","","0",54,"46-55"
3599,1970,Graduation,Married,,0,1,"11-26-2012",61,0,575,80,428,208,93,80,3,0,0,0,0,0,0,8,4,8,5," $63,684.00 ","","","0",56,"56+"
3602,1958,Master,Married,,0,1,"12-31-2013",42,0,140,3,29,4,5,14,2,0,0,0,0,0,0,3,2,4,4," $51,412.00 ","","","0",68,"56+"
3619,1960,"2n Cycle",Divorced,,0,0,"09-23-2012",19,0,345,25,501,63,138,80,1,0,0,0,0,1,1,5,3,8,2," $87,305.00 ","","","2",66,"56+"
3623,1976,Graduation,Together,,1,0,"11-06-2014",55,0,4,0,16,17,4,4,3,0,0,0,0,0,0,4,0,3,7," $21,675.00 ","","","0",50,"46-55"
3628,1987,Basic,Single,,1,0,"01-29-2013",93,0,4,8,11,19,12,26,2,0,0,0,0,0,0,2,1,2,9," $15,038.00 ","","","0",39,"36-45"
3629,1978,Graduation,Single,,1,0,"12-19-2012",17,0,76,3,31,4,4,27,2,0,0,0,0,0,0,3,1,3,7," $38,557.00 ","","","0",48,"46-55"
3635,1962,PhD,Single,,0,1,"07-05-2014",69,0,492,0,37,7,0,42,3,0,0,0,0,0,0,6,3,8,5," $52,597.00 ","","","0",64,"56+"
3641,1976,Graduation,Married,,1,0,"01-20-2013",93,0,10,2,15,2,1,6,2,0,0,0,0,0,0,2,0,3,6," $13,624.00 ","","","0",50,"46-55"
3643,1974,Master,Married,,0,0,"03-20-2014",65,0,750,8,125,11,8,26,1,0,0,0,0,1,0,4,3,6,2," $63,206.00 ","","","1",52,"46-55"
3645,1972,PhD,Single,,1,0,"08-30-2012",19,0,19,3,26,10,9,3,3,0,0,0,0,0,1,2,0,4,8," $27,213.00 ","","","1",54,"46-55"
3657,1986,Graduation,Single,,1,0,"02-14-2013",1,0,94,1,33,13,12,12,3,0,0,0,0,0,0,4,0,4,8," $39,146.00 ","","","0",40,"36-45"
3661,1995,"2n Cycle",Single,,0,0,"12-10-2012",42,0,594,51,631,72,55,32,1,0,0,0,0,0,0,4,6,8,2," $80,617.00 ","","","0",31,"26-35"
3665,1977,"2n Cycle",Together,,1,0,"07-11-2013",46,0,1,9,8,11,3,22,3,0,0,0,0,0,0,3,0,3,8," $25,315.00 ","","","0",49,"46-55"
3667,1969,Graduation,Married,,0,0,"02-28-2013",20,0,778,178,689,41,27,44,1,1,0,0,1,1,1,8,5,11,8," $80,952.00 ","","","4",57,"56+"
3673,1971,Graduation,Single,,0,1,"07-14-2013",59,0,371,17,238,23,24,106,3,0,0,0,0,0,0,7,5,11,5," $55,239.00 ","","","0",55,"46-55"
3678,1973,Graduation,Widow,,1,1,"07-10-2012",13,0,488,23,71,15,0,59,11,0,0,0,1,0,1,8,3,7,7," $60,208.00 ","","","2",53,"46-55"
3690,1986,Master,Married,,0,0,"11-01-2013",20,0,1184,102,673,52,40,40,1,0,0,0,0,1,1,7,4,10,6," $80,141.00 ","","","2",40,"36-45"
3696,1965,Graduation,Divorced,,1,1,"01-27-2014",67,0,27,1,12,2,0,10,2,0,0,0,0,0,0,2,0,3,7," $30,630.00 ","","","0",61,"56+"
3697,1954,Graduation,Together,,0,1,"12-02-2013",20,0,69,8,26,12,7,12,2,0,0,0,0,0,0,3,0,4,7," $39,898.00 ","","","0",72,"56+"
3698,1983,Graduation,Together,,0,0,"09-08-2012",13,0,817,185,687,145,55,241,1,0,0,0,0,1,1,4,6,8,2," $78,687.00 ","","","2",43,"36-45"
3706,1978,Graduation,Single,,1,0,"08-21-2013",54,0,19,8,29,0,12,26,1,0,0,1,0,0,1,2,2,2,7," $28,647.00 ","","","2",48,"46-55"
3710,1984,PhD,Single,,1,0,"12-10-2012",41,1,19,0,35,6,4,17,2,0,0,0,0,0,1,2,1,2,7," $39,684.00 ","","","1",42,"36-45"
3711,1944,Master,Married,,0,0,"01-03-2014",19,0,1035,134,670,25,38,0,1,1,0,0,0,1,0,6,3,10,3," $80,184.00 ","","","2",82,"56+"
3712,1959,Graduation,Divorced,,0,0,"08-28-2013",63,0,212,5,33,7,0,2,1,0,0,0,1,0,0,3,2,6,4," $52,332.00 ","","","1",67,"56+"
3717,1959,Graduation,Married,,0,1,"04-23-2014",70,0,403,24,29,6,24,218,2,0,0,1,0,0,0,5,5,6,3," $61,180.00 ","","","1",67,"56+"
3722,1972,Graduation,Single,,1,1,"04-16-2014",83,0,31,1,8,0,0,8,2,0,0,0,0,0,0,2,0,3,6," $44,503.00 ","","","0",54,"46-55"
3725,1961,PhD,Single,,0,0,"09-05-2013",1,0,1248,16,349,43,16,16,1,1,1,0,1,1,1,2,4,9,4," $84,865.00 ","","","5",65,"56+"
3726,1986,PhD,Together,,1,0,"02-16-2014",66,0,4,1,9,3,0,0,1,0,0,0,0,0,0,1,0,2,8," $34,320.00 ","","","0",40,"36-45"
3732,1955,Master,Married,,0,1,"04-02-2013",72,0,393,0,239,90,69,69,6,0,0,0,0,0,0,5,7,9,4," $52,750.00 ","","","0",71,"56+"
3745,1988,"2n Cycle",Married,,1,0,"04-09-2012",92,0,5,36,7,0,10,45,2,0,0,0,0,0,0,3,0,3,8," $23,331.00 ","","","0",38,"36-45"
3749,1973,Graduation,Together,,0,0,"02-03-2013",54,0,627,91,597,159,91,15,1,0,0,0,0,0,0,6,5,12,3," $73,926.00 ","","","0",53,"46-55"
3759,1958,Graduation,Together,,0,2,"07-25-2013",34,0,743,19,181,12,0,200,2,0,0,1,0,0,0,7,6,11,5," $65,196.00 ","","","1",68,"56+"
3762,1986,PhD,Single,,0,0,"02-04-2013",30,0,196,0,512,33,130,54,1,1,0,0,0,0,1,3,5,8,1," $69,867.00 ","","","2",40,"36-45"
3766,1959,Master,Widow,,0,0,"08-16-2012",15,0,100,71,243,108,94,219,3,0,0,0,0,0,1,9,1,8,9," $33,051.00 ","","","1",67,"56+"
3767,1968,Graduation,Married,,0,1,"04-25-2013",1,0,378,0,189,97,172,172,2,0,0,0,0,0,0,5,5,12,3," $61,314.00 ","","","0",58,"56+"
3769,1972,PhD,Together,,1,0,"02-03-2014",17,0,25,1,13,0,0,3,1,0,0,0,0,0,0,1,0,3,7,"","","","0",54,"46-55"
3783,1959,PhD,Married,,1,1,"03-24-2014",43,0,105,0,10,0,1,0,2,0,0,0,0,0,0,2,1,4,5," $52,854.00 ","","","0",67,"56+"
3790,1956,Graduation,Together,,2,1,"01-23-2014",31,0,8,1,5,0,0,1,1,0,0,0,0,0,0,1,0,2,6," $34,633.00 ","","","0",70,"56+"
3798,1968,Graduation,Married,,1,1,"06-11-2013",80,0,24,2,23,0,8,24,3,0,0,0,0,0,0,2,1,3,6," $41,120.00 ","","","0",58,"56+"
3799,1955,Graduation,Married,,0,1,"11-26-2013",4,0,315,35,322,46,7,143,3,0,0,0,0,0,0,7,2,11,5," $67,225.00 ","","","0",71,"56+"
3807,1955,Graduation,Together,,0,1,"11-30-2012",83,0,473,21,176,19,21,56,3,0,0,0,0,0,0,9,2,9,6," $59,925.00 ","","","0",71,"56+"
3828,1951,Graduation,Married,,0,1,"02-17-2013",61,0,533,10,217,198,174,195,2,0,0,0,0,0,0,7,6,13,4," $71,107.00 ","","","0",75,"56+"
3829,1979,Basic,Together,,1,0,"10-12-2013",94,0,1,3,6,10,0,9,1,0,0,0,0,0,0,1,0,3,5," $24,594.00 ","","","0",47,"46-55"
3830,1953,Master,Married,,0,2,"04-24-2014",59,0,295,21,78,39,13,13,1,0,0,0,0,0,0,4,4,7,3," $59,354.00 ","","","0",73,"56+"
3834,1962,Graduation,Single,,0,1,"03-17-2013",35,0,231,161,215,171,30,53,2,0,0,0,0,0,0,8,2,11,5," $69,627.00 ","","","0",64,"56+"
3839,1958,Basic,Single,,1,1,"03-05-2013",76,0,6,12,3,21,6,40,5,0,0,0,0,0,0,2,2,3,5," $15,056.00 ","","","0",68,"56+"
3846,1974,Graduation,Married,,0,1,"08-29-2012",98,0,192,5,53,0,5,15,4,0,0,0,0,0,0,6,1,4,8," $42,557.00 ","","","0",52,"46-55"
3850,1963,Basic,Together,,0,1,"07-12-2012",52,0,3,3,3,15,4,15,1,0,0,0,0,0,0,1,0,3,6," $14,918.00 ","","","0",63,"56+"
3852,1961,Master,Together,,1,1,"08-03-2013",48,0,505,72,270,36,27,54,4,0,0,0,0,0,0,9,2,12,5," $74,881.00 ","","","0",65,"56+"
3855,1963,Graduation,Married,,0,0,"04-18-2013",74,0,30,3,47,19,21,42,1,0,0,0,0,0,0,3,2,2,8," $22,419.00 ","","","0",63,"56+"
3856,1960,Graduation,Together,,0,1,"05-10-2012",78,0,571,50,142,33,50,159,4,0,0,0,0,0,0,4,5,13,2," $63,381.00 ","","","0",66,"56+"
3859,1947,PhD,Together,,0,1,"08-31-2013",36,0,410,112,420,0,82,71,1,0,0,0,0,0,0,9,3,13,4," $73,059.00 ","","","0",79,"56+"
3865,1977,"2n Cycle",Together,,0,0,"04-30-2013",14,0,2,12,10,6,13,30,1,0,0,0,0,0,1,3,1,2,8," $20,981.00 ","","","1",49,"46-55"
3867,1947,PhD,Together,,0,1,"08-31-2013",36,0,410,112,420,0,82,71,1,0,0,0,0,0,0,9,3,13,4," $73,059.00 ","","","0",79,"56+"
3870,1978,"2n Cycle",Together,,0,0,"09-02-2013",28,0,359,35,314,93,116,89,1,0,0,0,0,0,0,7,3,13,4," $63,855.00 ","","","0",48,"46-55"
3878,1980,"2n Cycle",Single,,1,0,"02-27-2014",3,0,3,4,7,15,8,11,1,0,0,0,0,0,0,1,0,3,7," $31,859.00 ","","","0",46,"46-55"
3885,1983,PhD,Married,,1,0,"10-16-2013",10,0,16,2,18,3,0,24,1,0,0,1,0,0,1,1,1,2,8," $33,569.00 ","","","2",43,"36-45"
3887,1970,Graduation,Single,,1,0,"11-11-2012",2,0,3,17,26,20,1,39,2,0,0,0,0,0,1,2,0,3,9," $27,242.00 ","","","1",56,"56+"
3896,1984,Graduation,Married,,1,0,"07-11-2013",3,0,22,1,11,0,1,2,1,0,0,0,0,0,0,1,0,3,7," $27,255.00 ","","","0",42,"36-45"
3900,1972,Graduation,Married,,0,1,"03-29-2014",54,0,642,14,49,0,7,57,1,0,0,0,0,0,0,9,2,9,5," $65,685.00 ","","","0",54,"46-55"
3910,1975,Graduation,Divorced,,0,0,"08-10-2013",78,0,897,161,430,186,161,27,0,1,0,1,0,1,1,4,7,6,1," $83,829.00 ","","","4",51,"46-55"
3916,1971,PhD,Together,,1,0,"08-15-2012",92,0,639,8,166,11,8,58,3,0,0,0,0,0,0,7,3,12,7," $49,269.00 ","","","0",55,"46-55"
3919,1976,Master,Single,,0,0,"11-03-2013",64,0,960,0,883,50,38,0,1,1,0,0,0,0,1,5,6,8,3," $72,309.00 ","","","2",50,"46-55"
3921,1952,"2n Cycle",Widow,,0,0,"10-28-2012",96,0,24,1,108,29,29,14,1,0,0,0,0,0,0,4,1,4,8," $28,457.00 ","","","0",74,"56+"
3924,1965,PhD,Divorced,,0,1,"03-17-2014",34,0,801,0,80,0,0,35,5,0,0,0,1,0,0,8,3,12,5," $57,912.00 ","","","1",61,"56+"
3933,1980,Graduation,Together,,1,0,"10-13-2012",46,0,186,36,234,86,72,48,6,0,0,0,0,0,0,10,2,6,9," $44,010.00 ","","","0",46,"46-55"
3934,1966,Graduation,Married,,0,1,"02-08-2013",34,0,356,0,107,19,9,117,2,0,0,0,0,0,0,7,1,8,5," $61,286.00 ","","","0",60,"56+"
3945,1947,PhD,Widow,,0,1,"10-03-2013",80,0,618,44,215,0,17,36,2,0,0,1,0,0,1,11,8,4,6," $68,117.00 ","","","2",79,"56+"
3955,1965,Graduation,Divorced,,0,0,"06-22-2014",20,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14," $4,861.00 ","","","0",61,"56+"
3967,1971,PhD,Married,,0,0,"10-25-2013",19,0,331,197,170,58,152,35,1,0,0,0,0,0,0,2,8,13,1," $78,931.00 ","","","0",55,"46-55"
3968,1970,"2n Cycle",Divorced,,0,0,"06-28-2013",77,0,918,10,129,13,0,129,1,0,1,0,1,1,1,11,3,12,7," $65,706.00 ","","","4",56,"56+"
3969,1974,Master,Together,,0,1,"01-11-2013",46,0,35,4,17,7,6,64,1,0,0,0,0,0,0,2,2,2,5," $43,018.00 ","","","0",52,"46-55"
3972,1976,Graduation,Together,,1,1,"03-04-2013",70,0,266,6,51,8,6,64,6,0,0,0,0,0,0,7,1,5,8," $50,200.00 ","","","0",50,"46-55"
3979,1983,PhD,Divorced,,0,0,"05-22-2013",98,0,982,17,672,23,34,51,1,0,0,0,0,1,1,6,2,8,2," $90,687.00 ","","","2",43,"36-45"
4001,1946,PhD,Together,,2,1,"10-06-2014",56,0,406,0,30,0,0,8,7,1,0,0,0,0,0,8,2,5,7," $64,014.00 ","","","1",80,"56+"
4002,1960,PhD,Married,,0,1,"10-13-2013",3,0,463,96,333,168,53,10,1,0,0,0,0,0,0,7,7,12,3," $77,037.00 ","","","0",66,"56+"
4012,1972,PhD,Together,,0,1,"11-08-2012",55,0,799,12,375,16,12,12,5,0,0,0,0,0,1,7,6,5,6," $62,220.00 ","","","1",54,"46-55"
4023,1970,Graduation,Married,,1,0,"06-09-2012",29,0,16,17,19,20,21,22,3,0,0,0,0,0,1,3,2,2,8," $22,979.00 ","","","1",56,"56+"
4037,1976,Graduation,Divorced,,1,0,"06-14-2013",77,0,3,1,3,8,0,5,1,0,0,0,0,0,0,1,0,2,7," $31,859.00 ","","","0",50,"46-55"
4042,1971,Graduation,Divorced,,0,1,"10-13-2012",87,0,91,3,52,2,1,31,3,0,0,0,0,0,1,4,0,4,8," $43,300.00 ","","","1",55,"46-55"
4047,1954,PhD,Married,,0,1,"11-01-2014",0,0,384,0,102,21,32,5,3,0,0,0,0,0,0,6,2,9,4," $65,324.00 ","","","0",72,"56+"
4050,1966,Master,Married,,0,0,"06-21-2014",65,0,42,16,29,12,20,8,1,0,0,0,0,0,0,2,1,4,3," $49,605.00 ","","","0",60,"56+"
4055,1992,Basic,Single,,1,0,"05-29-2014",41,0,2,10,11,12,9,20,2,0,0,0,0,0,0,3,0,3,6," $18,746.00 ","","","0",34,"26-35"
4058,1955,PhD,Single,,0,0,"12-10-2013",76,0,618,15,106,20,7,45,1,0,0,0,1,0,0,11,2,8,6," $61,284.00 ","","","1",71,"56+"
4065,1976,PhD,Married,,1,0,"12-02-2013",0,0,308,0,73,0,0,23,2,0,0,0,0,0,0,5,1,8,7," $49,544.00 ","","","0",50,"46-55"
4066,1978,"2n Cycle",Divorced,,1,0,"11-05-2014",76,0,1,5,8,4,8,20,2,0,0,0,0,0,0,2,1,2,6," $21,282.00 ","","","0",48,"46-55"
4070,1969,PhD,Married,,0,2,"01-09-2012",99,0,169,24,553,188,0,144,1,0,0,0,1,1,1,8,5,4,7," $94,871.00 ","","","3",57,"56+"
4073,1954,"2n Cycle",Married,,0,0,"01-29-2014",0,0,769,80,252,15,34,65,1,0,0,1,0,0,1,10,10,7,6," $63,564.00 ","","","2",72,"56+"
4084,1975,Graduation,Together,,0,1,"01-17-2014",41,0,224,155,155,192,93,54,2,0,0,0,0,0,0,6,4,11,4," $60,934.00 ","","","0",51,"46-55"
4086,1959,Graduation,Married,,0,0,"12-28-2012",77,0,6,1,7,23,4,19,1,0,0,0,0,0,0,1,1,2,8," $18,690.00 ","","","0",67,"56+"
4088,1962,PhD,Together,,0,1,"06-12-2012",22,0,108,1,28,13,1,4,2,0,0,0,0,0,0,3,1,4,8," $31,497.00 ","","","0",64,"56+"
4093,1975,Master,Together,,1,1,"11-02-2013",61,0,216,9,57,20,9,125,7,0,0,0,0,0,0,4,3,5,5," $53,253.00 ","","","0",51,"46-55"
4094,1961,Graduation,Married,,1,1,"08-25-2012",92,0,201,2,43,3,5,35,4,0,0,0,0,0,0,5,1,5,6," $60,544.00 ","","","0",65,"56+"
4095,1971,Graduation,Married,,1,0,"11-09-2012",80,0,167,37,64,49,34,116,8,0,0,0,0,0,0,4,3,6,7," $37,150.00 ","","","0",55,"46-55"
4096,1968,Master,Divorced,,1,0,"12-26-2013",24,0,112,19,21,16,14,5,3,0,0,0,0,0,0,4,1,4,7," $41,335.00 ","","","0",58,"56+"
4098,1973,Graduation,Married,,1,1,"01-28-2014",3,0,20,3,16,0,4,1,3,0,0,0,0,0,0,2,0,4,6," $24,639.00 ","","","0",53,"46-55"
4099,1972,Graduation,Married,,1,0,"12-11-2012",14,0,10,2,16,11,2,21,1,0,0,0,0,0,0,1,0,3,8," $30,675.00 ","","","0",54,"46-55"
4102,1975,"2n Cycle",Married,,1,1,"03-29-2013",46,0,11,1,2,2,1,6,1,0,0,0,0,0,0,0,0,3,6," $37,284.00 ","","","0",51,"46-55"
4107,1948,PhD,Together,,0,2,"08-10-2013",52,0,269,15,69,15,19,38,2,0,0,0,0,0,0,4,6,4,5," $46,681.00 ","","","0",78,"56+"
4114,1964,Master,Married,,0,0,"11-08-2012",2,0,650,37,780,27,167,32,1,0,0,0,0,0,0,6,9,13,3," $79,143.00 ","","","0",62,"56+"
